Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000145

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000095

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000069

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000038

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000041

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000039

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000062

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000044

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000087

Multiplicando matrices de 10 x 10
Tiempo de ejecución: 0.000090

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.006625

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.003673

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.003690

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.004022

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.003978

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.003515

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.003904

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.004229

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.003815

Multiplicando matrices de 100 x 100
Tiempo de ejecución: 0.003622

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.030682

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.031723

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.031561

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.029486

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.030122

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.030003

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.029235

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.029268

Multiplicando matrices de 200 x 200
Tiempo de ejecución: 0.028691

